"flight_id","город_отправления","город_прибытия","data","bus","eco","comf","total","lost_total","lost_share_pct","kol_pas","proc_zap"
60724,Сочи,Москва,2017-08-12 18:15:00.000 +0300,505200.00,1302000.00,239000.00,4912600.00,2046200.00,29.40,287,71.39
590,Москва,Новосибирск,2017-07-04 11:05:00.000 +0300,334800.00,1283400.00,426600.00,11806200.00,2044800.00,14.76,343,85.32
6865,Москва,Пермь,2017-07-03 11:00:00.000 +0300,420000.00,1240200.00,378100.00,3766500.00,2038300.00,35.11,265,65.92
6867,Москва,Пермь,2017-06-10 11:00:00.000 +0300,490000.00,1205100.00,338300.00,3769200.00,2033400.00,35.04,268,66.67
6948,Москва,Пермь,2017-08-15 11:00:00.000 +0300,385000.00,1228500.00,417900.00,3771200.00,2031400.00,35.01,265,65.92
19557,Новосибирск,Москва,2017-05-30 11:50:00.000 +0300,334800.00,1506600.00,189600.00,11817200.00,2031000.00,14.67,340,84.58
563,Москва,Новосибирск,2017-06-06 11:05:00.000 +0300,334800.00,1171800.00,521400.00,11828600.00,2028000.00,14.64,345,85.82
6905,Москва,Пермь,2017-07-31 11:00:00.000 +0300,245000.00,1404000.00,378100.00,3778800.00,2027100.00,34.91,256,63.68
28873,Пермь,Москва,2017-06-21 18:55:00.000 +0300,385000.00,1298700.00,338300.00,3786100.00,2022000.00,34.81,263,65.42
6893,Москва,Пермь,2017-05-25 11:00:00.000 +0300,385000.00,1275300.00,358200.00,3786300.00,2018500.00,34.77,264,65.67
6916,Москва,Пермь,2017-06-29 11:00:00.000 +0300,490000.00,1170000.00,358200.00,3784400.00,2018200.00,34.78,270,67.16
19543,Новосибирск,Москва,2017-06-16 11:50:00.000 +0300,418500.00,1171800.00,426600.00,11831300.00,2016900.00,14.56,346,86.07
60718,Сочи,Москва,2017-07-23 18:15:00.000 +0300,252600.00,1428000.00,334600.00,4945000.00,2015200.00,28.95,280,69.65
565,Москва,Новосибирск,2017-06-10 11:05:00.000 +0300,251100.00,1478700.00,284400.00,11834000.00,2014200.00,14.54,340,84.58
19571,Новосибирск,Москва,2017-07-24 11:50:00.000 +0300,251100.00,1478700.00,284400.00,11836800.00,2014200.00,14.54,340,84.58
6900,Москва,Пермь,2017-08-02 11:00:00.000 +0300,385000.00,1368900.00,258700.00,3791100.00,2012600.00,34.68,261,64.93
6959,Москва,Пермь,2017-06-12 11:00:00.000 +0300,350000.00,1263600.00,398000.00,3794300.00,2011600.00,34.65,264,65.67
60639,Сочи,Москва,2017-06-07 18:15:00.000 +0300,378900.00,1246000.00,382400.00,4955700.00,2007300.00,28.83,288,71.64
28917,Пермь,Москва,2017-07-26 18:55:00.000 +0300,350000.00,1298700.00,358200.00,3796800.00,2006900.00,34.58,263,65.42
19520,Новосибирск,Москва,2017-07-27 11:50:00.000 +0300,251100.00,1562400.00,189600.00,11853500.00,2003100.00,14.46,339,84.33
19475,Новосибирск,Москва,2017-06-08 11:50:00.000 +0300,251100.00,1562400.00,189600.00,11853500.00,2003100.00,14.46,339,84.33
19505,Новосибирск,Москва,2017-06-30 11:50:00.000 +0300,334800.00,1283400.00,379200.00,11862000.00,1997400.00,14.41,344,85.57
501,Москва,Новосибирск,2017-07-17 11:05:00.000 +0300,418500.00,1199700.00,379200.00,11853600.00,1997400.00,14.42,346,86.07
6872,Москва,Пермь,2017-07-02 11:00:00.000 +0300,420000.00,1158300.00,417900.00,3811900.00,1996200.00,34.37,270,67.16
6967,Москва,Пермь,2017-05-26 11:00:00.000 +0300,350000.00,1263600.00,378100.00,3810900.00,1991700.00,34.32,265,65.92
19478,Новосибирск,Москва,2017-08-06 11:50:00.000 +0300,251100.00,1311300.00,426600.00,11864800.00,1989000.00,14.36,343,85.32
555,Москва,Новосибирск,2017-07-22 11:05:00.000 +0300,251100.00,1311300.00,426600.00,11870400.00,1989000.00,14.35,343,85.32
6880,Москва,Пермь,2017-06-27 11:00:00.000 +0300,140000.00,1404000.00,437800.00,3824100.00,1981800.00,34.13,256,63.68
585,Москва,Новосибирск,2017-06-02 11:05:00.000 +0300,167400.00,1478700.00,331800.00,11870300.00,1977900.00,14.28,340,84.58
28910,Пермь,Москва,2017-06-08 18:55:00.000 +0300,420000.00,1298700.00,258700.00,3826300.00,1977400.00,34.07,266,66.17
6920,Москва,Пермь,2017-06-30 11:00:00.000 +0300,385000.00,1251900.00,338300.00,3827400.00,1975200.00,34.04,267,66.42
28824,Пермь,Москва,2017-08-12 18:55:00.000 +0300,420000.00,1275300.00,278600.00,3829800.00,1973900.00,34.01,267,66.42
28929,Пермь,Москва,2017-08-05 18:55:00.000 +0300,350000.00,1322100.00,298500.00,3833100.00,1970600.00,33.95,264,65.67
28881,Пермь,Москва,2017-07-17 18:55:00.000 +0300,385000.00,1287000.00,298500.00,3832100.00,1970500.00,33.96,266,66.17
60694,Сочи,Москва,2017-07-20 18:15:00.000 +0300,547300.00,1134000.00,286800.00,4990700.00,1968100.00,28.28,296,73.63
6861,Москва,Пермь,2017-06-28 11:00:00.000 +0300,315000.00,1134900.00,517400.00,3837500.00,1967300.00,33.89,270,67.16
6953,Москва,Пермь,2017-08-12 11:00:00.000 +0300,385000.00,1298700.00,278600.00,3843600.00,1962300.00,33.80,266,66.17
579,Москва,Новосибирск,2017-06-04 11:05:00.000 +0300,251100.00,1422900.00,284400.00,11898200.00,1958400.00,14.13,342,85.07
19550,Новосибирск,Москва,2017-08-08 11:50:00.000 +0300,418500.00,1255500.00,284400.00,11898200.00,1958400.00,14.13,346,86.07
540,Москва,Новосибирск,2017-06-20 11:05:00.000 +0300,251100.00,1422900.00,284400.00,11892600.00,1958400.00,14.14,342,85.07
6919,Москва,Пермь,2017-07-11 11:00:00.000 +0300,385000.00,1310400.00,258700.00,3850700.00,1954100.00,33.66,266,66.17
6895,Москва,Пермь,2017-07-04 11:00:00.000 +0300,350000.00,1322100.00,278600.00,3855200.00,1950700.00,33.60,265,65.92
559,Москва,Новосибирск,2017-06-24 11:05:00.000 +0300,502200.00,1255500.00,189600.00,11912100.00,1947300.00,14.05,347,86.32
28911,Пермь,Москва,2017-07-07 18:55:00.000 +0300,350000.00,1298700.00,298500.00,3856500.00,1947200.00,33.55,266,66.17
28912,Пермь,Москва,2017-06-06 18:55:00.000 +0300,175000.00,1450800.00,318400.00,3858400.00,1944200.00,33.51,257,63.93
19577,Новосибирск,Москва,2017-06-24 11:50:00.000 +0300,418500.00,1283400.00,237000.00,11917700.00,1938900.00,13.99,346,86.07
28925,Пермь,Москва,2017-08-13 18:55:00.000 +0300,455000.00,1205100.00,278600.00,3869400.00,1938700.00,33.38,272,67.66
6975,Москва,Пермь,2017-07-13 11:00:00.000 +0300,280000.00,1240200.00,417900.00,3863400.00,1938100.00,33.41,267,66.42
28832,Пермь,Москва,2017-08-04 18:55:00.000 +0300,350000.00,1345500.00,238800.00,3868300.00,1934300.00,33.34,265,65.92
60636,Сочи,Москва,2017-07-24 18:15:00.000 +0300,505200.00,1190000.00,239000.00,5020400.00,1934200.00,27.81,295,73.38
28883,Пермь,Москва,2017-06-25 18:55:00.000 +0300,280000.00,1275300.00,378100.00,3870300.00,1933400.00,33.31,266,66.17
6973,Москва,Пермь,2017-05-27 11:00:00.000 +0300,350000.00,1205100.00,378100.00,3871600.00,1933200.00,33.30,270,67.16
19533,Новосибирск,Москва,2017-08-01 11:50:00.000 +0300,251100.00,1255500.00,426600.00,11926200.00,1933200.00,13.95,345,85.82
60670,Сочи,Москва,2017-08-05 18:15:00.000 +0300,378900.00,1288000.00,262900.00,5026200.00,1929800.00,27.74,290,72.14
6887,Москва,Пермь,2017-06-19 11:00:00.000 +0300,280000.00,1287000.00,358200.00,3877400.00,1925200.00,33.18,266,66.17
573,Москва,Новосибирск,2017-08-06 11:05:00.000 +0300,251100.00,1339200.00,331800.00,11931700.00,1922100.00,13.87,344,85.57
6977,Москва,Пермь,2017-07-26 11:00:00.000 +0300,385000.00,1158300.00,378100.00,3886700.00,1921400.00,33.08,273,67.91
19498,Новосибирск,Москва,2017-08-07 11:50:00.000 +0300,167400.00,1562400.00,189600.00,11931600.00,1919400.00,13.86,340,84.58
6918,Москва,Пермь,2017-08-13 11:00:00.000 +0300,350000.00,1310400.00,258700.00,3886800.00,1919100.00,33.05,267,66.42
6944,Москва,Пермь,2017-06-22 11:00:00.000 +0300,525000.00,1134900.00,258700.00,3889500.00,1918600.00,33.03,277,68.91
6942,Москва,Пермь,2017-05-30 11:00:00.000 +0300,350000.00,1263600.00,298500.00,3892700.00,1912100.00,32.94,269,66.92
6943,Москва,Пермь,2017-06-18 11:00:00.000 +0300,490000.00,1123200.00,298500.00,3893100.00,1911700.00,32.93,277,68.91
28875,Пермь,Москва,2017-06-13 18:55:00.000 +0300,385000.00,1263600.00,258700.00,3899700.00,1907300.00,32.84,270,67.16
6877,Москва,Пермь,2017-08-09 11:00:00.000 +0300,245000.00,1322100.00,338300.00,3897200.00,1905400.00,32.84,265,65.92
19468,Новосибирск,Москва,2017-07-20 11:50:00.000 +0300,334800.00,1143900.00,426600.00,11951300.00,1905300.00,13.75,348,86.57
6936,Москва,Пермь,2017-08-07 11:00:00.000 +0300,420000.00,1146600.00,338300.00,3897700.00,1904900.00,32.83,275,68.41
28900,Пермь,Москва,2017-07-08 18:55:00.000 +0300,420000.00,1146600.00,338300.00,3901000.00,1904900.00,32.81,275,68.41
28853,Пермь,Москва,2017-07-11 18:55:00.000 +0300,455000.00,1263600.00,179100.00,3908200.00,1897700.00,32.69,272,67.66
6927,Москва,Пермь,2017-07-05 11:00:00.000 +0300,420000.00,1216800.00,258700.00,3909300.00,1895500.00,32.65,273,67.91
583,Москва,Новосибирск,2017-07-08 11:05:00.000 +0300,251100.00,1311300.00,331800.00,11959600.00,1894200.00,13.67,345,85.82
6930,Москва,Пермь,2017-07-27 11:00:00.000 +0300,385000.00,1170000.00,338300.00,3909300.00,1893300.00,32.63,274,68.16
6969,Москва,Пермь,2017-07-09 11:00:00.000 +0300,350000.00,1123200.00,417900.00,3911500.00,1891100.00,32.59,275,68.41
60678,Сочи,Москва,2017-05-29 18:15:00.000 +0300,463100.00,1260000.00,167300.00,5068400.00,1890400.00,27.17,294,73.13
28921,Пермь,Москва,2017-06-26 18:55:00.000 +0300,280000.00,1251900.00,358200.00,3915800.00,1890100.00,32.55,269,66.92
6929,Москва,Пермь,2017-06-16 11:00:00.000 +0300,315000.00,1216800.00,358200.00,3915900.00,1890000.00,32.55,271,67.41
28880,Пермь,Москва,2017-08-14 18:55:00.000 +0300,245000.00,1263600.00,378100.00,3920300.00,1886700.00,32.49,268,66.67
600,Москва,Новосибирск,2017-06-16 11:05:00.000 +0300,418500.00,1088100.00,379200.00,11973600.00,1885800.00,13.61,350,87.06
488,Москва,Новосибирск,2017-05-28 11:05:00.000 +0300,334800.00,1171800.00,379200.00,11968000.00,1885800.00,13.61,348,86.57
28825,Пермь,Москва,2017-08-06 18:55:00.000 +0300,315000.00,1240200.00,318400.00,3931200.00,1873600.00,32.28,271,67.41
6914,Москва,Пермь,2017-06-03 11:00:00.000 +0300,455000.00,1158300.00,258700.00,3933900.00,1872000.00,32.24,277,68.91
28854,Пермь,Москва,2017-07-12 18:55:00.000 +0300,210000.00,1322100.00,338300.00,3933300.00,1870400.00,32.23,266,66.17
6898,Москва,Пермь,2017-07-25 11:00:00.000 +0300,245000.00,1287000.00,338300.00,3933400.00,1870300.00,32.23,268,66.67
28844,Пермь,Москва,2017-06-09 18:55:00.000 +0300,350000.00,1240200.00,278600.00,3938200.00,1868800.00,32.18,272,67.66
28859,Пермь,Москва,2017-06-19 18:55:00.000 +0300,245000.00,1263600.00,358200.00,3936900.00,1866800.00,32.17,269,66.92
568,Москва,Новосибирск,2017-06-15 11:05:00.000 +0300,334800.00,1199700.00,331800.00,11990300.00,1866300.00,13.47,348,86.57
19469,Новосибирск,Москва,2017-06-07 11:50:00.000 +0300,251100.00,1283400.00,331800.00,11987500.00,1866300.00,13.47,346,86.07
6957,Москва,Пермь,2017-06-01 11:00:00.000 +0300,315000.00,1111500.00,437800.00,3943800.00,1864300.00,32.10,276,68.66
6884,Москва,Пермь,2017-07-22 11:00:00.000 +0300,455000.00,1088100.00,318400.00,3943300.00,1861500.00,32.07,280,69.65
60672,Сочи,Москва,2017-07-08 18:15:00.000 +0300,463100.00,1204000.00,191200.00,5103300.00,1858300.00,26.69,297,73.88
21624,Екатеринбург,Москва,2017-06-30 08:10:00.000 +0300,301700.00,1238400.00,317200.00,5285100.00,1857300.00,26.00,296,73.63
6961,Москва,Пермь,2017-07-18 11:00:00.000 +0300,350000.00,1228500.00,278600.00,3947700.00,1857100.00,31.99,273,67.91
28913,Пермь,Москва,2017-08-09 18:55:00.000 +0300,350000.00,1088100.00,417900.00,3947700.00,1856000.00,31.98,278,69.15
21630,Екатеринбург,Москва,2017-06-25 08:10:00.000 +0300,517200.00,993600.00,341600.00,5285800.00,1852400.00,25.95,307,76.37
6917,Москва,Пермь,2017-06-14 11:00:00.000 +0300,420000.00,1228500.00,199000.00,3955100.00,1847500.00,31.84,275,68.41
6909,Москва,Пермь,2017-07-12 11:00:00.000 +0300,315000.00,1287000.00,238800.00,3961800.00,1840800.00,31.72,271,67.41
6954,Москва,Пермь,2017-06-05 11:00:00.000 +0300,350000.00,1228500.00,258700.00,3964300.00,1837200.00,31.67,274,68.16
6949,Москва,Пермь,2017-05-31 11:00:00.000 +0300,455000.00,1181700.00,199000.00,3970200.00,1835700.00,31.62,278,69.15
28846,Пермь,Москва,2017-06-22 18:55:00.000 +0300,245000.00,1251900.00,338300.00,3971800.00,1835200.00,31.60,271,67.41
6958,Москва,Пермь,2017-06-15 11:00:00.000 +0300,385000.00,1170000.00,278600.00,3972300.00,1833600.00,31.58,277,68.91
60721,Сочи,Москва,2017-06-11 18:15:00.000 +0300,378900.00,1120000.00,334600.00,5123900.00,1833500.00,26.35,299,74.38
28885,Пермь,Москва,2017-07-28 18:55:00.000 +0300,315000.00,1298700.00,218900.00,3972200.00,1832600.00,31.57,271,67.41
6868,Москва,Пермь,2017-07-07 11:00:00.000 +0300,350000.00,1263600.00,218900.00,3974500.00,1832500.00,31.56,273,67.91
28903,Пермь,Москва,2017-07-25 18:55:00.000 +0300,350000.00,1181700.00,298500.00,3974600.00,1830200.00,31.53,276,68.66
6902,Москва,Пермь,2017-07-20 11:00:00.000 +0300,280000.00,1263600.00,278600.00,3983700.00,1822200.00,31.39,272,67.66
6972,Москва,Пермь,2017-07-23 11:00:00.000 +0300,315000.00,1146600.00,358200.00,3982800.00,1819800.00,31.36,277,68.91
28926,Пермь,Москва,2017-07-01 18:55:00.000 +0300,245000.00,1275300.00,298500.00,3988200.00,1818800.00,31.32,271,67.41
28936,Пермь,Москва,2017-06-04 18:55:00.000 +0300,280000.00,1240200.00,298500.00,3987200.00,1818700.00,31.33,273,67.91
28933,Пермь,Москва,2017-07-18 18:55:00.000 +0300,315000.00,1205100.00,298500.00,3986200.00,1818600.00,31.33,275,68.41
60643,Сочи,Москва,2017-06-26 18:15:00.000 +0300,463100.00,1092000.00,262900.00,5138000.00,1818000.00,26.14,302,75.12
28895,Пермь,Москва,2017-06-24 18:55:00.000 +0300,315000.00,1123200.00,378100.00,3986300.00,1816300.00,31.30,278,69.15
6928,Москва,Пермь,2017-07-15 11:00:00.000 +0300,315000.00,1181700.00,318400.00,3986400.00,1815100.00,31.29,276,68.66
28819,Пермь,Москва,2017-08-03 18:55:00.000 +0300,385000.00,1170000.00,258700.00,3993300.00,1813700.00,31.23,278,69.15
60734,Сочи,Москва,2017-06-24 18:15:00.000 +0300,421000.00,1008000.00,382400.00,5147400.00,1811400.00,26.03,304,75.62
28848,Пермь,Москва,2017-07-02 18:55:00.000 +0300,245000.00,1287000.00,278600.00,3992000.00,1810600.00,31.20,271,67.41
534,Москва,Новосибирск,2017-08-11 11:05:00.000 +0300,83700.00,1395000.00,331800.00,12043300.00,1810500.00,13.07,344,85.57
6889,Москва,Пермь,2017-07-28 11:00:00.000 +0300,420000.00,1170000.00,218900.00,3995900.00,1808900.00,31.16,279,69.40
6955,Москва,Пермь,2017-07-29 11:00:00.000 +0300,315000.00,1134900.00,358200.00,3998900.00,1808100.00,31.14,278,69.15
6974,Москва,Пермь,2017-06-25 11:00:00.000 +0300,210000.00,1158300.00,437800.00,3999800.00,1806100.00,31.11,275,68.41
6882,Москва,Пермь,2017-06-17 11:00:00.000 +0300,280000.00,1205100.00,318400.00,4001300.00,1803500.00,31.07,275,68.41
21621,Екатеринбург,Москва,2017-07-04 08:10:00.000 +0300,258600.00,1396800.00,146400.00,5342000.00,1801800.00,25.22,293,72.89
60727,Сочи,Москва,2017-07-18 18:15:00.000 +0300,336800.00,1316000.00,143400.00,5166800.00,1796200.00,25.80,294,73.13
6881,Москва,Пермь,2017-06-24 11:00:00.000 +0300,280000.00,1216800.00,298500.00,4011700.00,1795300.00,30.92,275,68.41
28878,Пермь,Москва,2017-07-21 18:55:00.000 +0300,210000.00,1298700.00,278600.00,4018600.00,1787300.00,30.78,271,67.41
6932,Москва,Пермь,2017-06-13 11:00:00.000 +0300,245000.00,1263600.00,278600.00,4018700.00,1787200.00,30.78,273,67.91
6875,Москва,Пермь,2017-07-30 11:00:00.000 +0300,560000.00,1006200.00,218900.00,4017500.00,1785100.00,30.76,289,71.89
28839,Пермь,Москва,2017-07-10 18:55:00.000 +0300,175000.00,1251900.00,358200.00,4017500.00,1785100.00,30.76,272,67.66
6885,Москва,Пермь,2017-07-24 11:00:00.000 +0300,245000.00,1240200.00,298500.00,4022200.00,1783700.00,30.72,274,68.16
521,Москва,Новосибирск,2017-06-30 11:05:00.000 +0300,334800.00,1116000.00,331800.00,12071200.00,1782600.00,12.87,351,87.31
6891,Москва,Пермь,2017-06-07 11:00:00.000 +0300,315000.00,1228500.00,238800.00,4022500.00,1782300.00,30.70,276,68.66
6933,Москва,Пермь,2017-08-03 11:00:00.000 +0300,175000.00,1263600.00,338300.00,4025700.00,1776900.00,30.62,272,67.66
6980,Москва,Пермь,2017-06-06 11:00:00.000 +0300,280000.00,1158300.00,338300.00,4030400.00,1776600.00,30.59,278,69.15
60648,Сочи,Москва,2017-06-25 18:15:00.000 +0300,378900.00,1134000.00,262900.00,5181600.00,1775800.00,25.52,301,74.88
6912,Москва,Пермь,2017-07-08 11:00:00.000 +0300,455000.00,1041300.00,278600.00,4034300.00,1774900.00,30.55,286,71.14
19513,Новосибирск,Москва,2017-06-21 11:50:00.000 +0300,334800.00,1199700.00,237000.00,12085100.00,1771500.00,12.78,350,87.06
19497,Новосибирск,Москва,2017-07-28 11:50:00.000 +0300,167400.00,1171800.00,426600.00,12090800.00,1765800.00,12.74,349,86.82
60626,Сочи,Москва,2017-06-13 18:15:00.000 +0300,505200.00,1092000.00,167300.00,5197100.00,1764500.00,25.35,305,75.87
6924,Москва,Пермь,2017-08-06 11:00:00.000 +0300,210000.00,1275300.00,278600.00,4043100.00,1763900.00,30.38,273,67.91
6896,Москва,Пермь,2017-06-09 11:00:00.000 +0300,280000.00,1123200.00,358200.00,4043400.00,1761400.00,30.34,280,69.65
21650,Екатеринбург,Москва,2017-08-13 08:10:00.000 +0300,517200.00,950400.00,292800.00,5382000.00,1760400.00,24.65,312,77.61
570,Москва,Новосибирск,2017-07-23 11:05:00.000 +0300,418500.00,1199700.00,142200.00,12099000.00,1760400.00,12.70,351,87.31
60710,Сочи,Москва,2017-06-06 18:15:00.000 +0300,294700.00,1274000.00,191200.00,5197500.00,1759900.00,25.30,296,73.63
28916,Пермь,Москва,2017-06-23 18:55:00.000 +0300,315000.00,1205100.00,238800.00,4042600.00,1758900.00,30.32,278,69.15
60627,Сочи,Москва,2017-06-05 18:15:00.000 +0300,589400.00,882000.00,286800.00,5203400.00,1758200.00,25.26,313,77.86
6871,Москва,Пермь,2017-07-21 11:00:00.000 +0300,175000.00,1263600.00,318400.00,4046700.00,1757000.00,30.27,273,67.91
28829,Пермь,Москва,2017-08-11 18:55:00.000 +0300,385000.00,1053000.00,318400.00,4049500.00,1756400.00,30.25,285,70.90
60701,Сочи,Москва,2017-06-09 18:15:00.000 +0300,210500.00,1232000.00,310700.00,5205600.00,1753200.00,25.19,296,73.63
6906,Москва,Пермь,2017-07-16 11:00:00.000 +0300,210000.00,1181700.00,358200.00,4052700.00,1749900.00,30.16,277,68.91
530,Москва,Новосибирск,2017-07-11 11:05:00.000 +0300,334800.00,1171800.00,237000.00,12110200.00,1743600.00,12.59,351,87.31
6952,Москва,Пермь,2017-08-08 11:00:00.000 +0300,245000.00,1216800.00,278600.00,4064400.00,1740400.00,29.98,277,68.91
28843,Пермь,Москва,2017-07-24 18:55:00.000 +0300,280000.00,1158300.00,298500.00,4065800.00,1736800.00,29.93,280,69.65
15354,Москва,Сочи,2017-05-27 17:05:00.000 +0300,421000.00,1050000.00,262900.00,5227700.00,1733900.00,24.91,306,76.12
21593,Екатеринбург,Москва,2017-06-24 08:10:00.000 +0300,172400.00,1195200.00,366000.00,5407400.00,1733600.00,24.28,300,74.63
28908,Пермь,Москва,2017-07-22 18:55:00.000 +0300,280000.00,1134900.00,318400.00,4071500.00,1733300.00,29.86,281,69.90
28906,Пермь,Москва,2017-06-12 18:55:00.000 +0300,280000.00,1170000.00,278600.00,4074000.00,1728600.00,29.79,280,69.65
6925,Москва,Пермь,2017-08-11 11:00:00.000 +0300,245000.00,1123200.00,358200.00,4082800.00,1726400.00,29.72,281,69.90
512,Москва,Новосибирск,2017-05-29 11:05:00.000 +0300,251100.00,1283400.00,189600.00,12135300.00,1724100.00,12.44,349,86.82
492,Москва,Новосибирск,2017-08-05 11:05:00.000 +0300,502200.00,1032300.00,189600.00,12135300.00,1724100.00,12.44,355,88.31
28905,Пермь,Москва,2017-07-29 18:55:00.000 +0300,315000.00,1170000.00,238800.00,4078800.00,1723800.00,29.71,281,69.90
60717,Сочи,Москва,2017-06-17 18:15:00.000 +0300,378900.00,1008000.00,334600.00,5235900.00,1721500.00,24.74,307,76.37
6869,Москва,Пермь,2017-07-06 11:00:00.000 +0300,140000.00,1181700.00,398000.00,4087300.00,1719700.00,29.61,277,68.91
28862,Пермь,Москва,2017-07-16 18:55:00.000 +0300,315000.00,1041300.00,358200.00,4089200.00,1714500.00,29.54,286,71.14
28857,Пермь,Москва,2017-07-20 18:55:00.000 +0300,280000.00,1134900.00,298500.00,4093600.00,1713400.00,29.51,282,70.15
60705,Сочи,Москва,2017-06-23 18:15:00.000 +0300,378900.00,1022000.00,310700.00,5244400.00,1711600.00,24.61,307,76.37
28904,Пермь,Москва,2017-06-27 18:55:00.000 +0300,385000.00,1064700.00,258700.00,4097500.00,1708400.00,29.43,287,71.39
15405,Москва,Сочи,2017-05-26 17:05:00.000 +0300,252600.00,1120000.00,334600.00,5251600.00,1707200.00,24.53,302,75.12
28865,Пермь,Москва,2017-06-18 18:55:00.000 +0300,350000.00,1076400.00,278600.00,4100900.00,1705000.00,29.37,286,71.14
599,Москва,Новосибирск,2017-07-29 11:05:00.000 +0300,251100.00,1311300.00,142200.00,12149200.00,1704600.00,12.30,349,86.82
6965,Москва,Пермь,2017-06-23 11:00:00.000 +0300,350000.00,1134900.00,218900.00,4103200.00,1703800.00,29.34,284,70.65
10575,Москва,Екатеринбург,2017-07-26 12:50:00.000 +0300,344800.00,1065600.00,292800.00,5442000.00,1703200.00,23.84,308,76.62
60615,Сочи,Москва,2017-08-08 18:15:00.000 +0300,421000.00,1162000.00,119500.00,5254900.00,1702500.00,24.47,304,75.62
6904,Москва,Пермь,2017-06-21 11:00:00.000 +0300,245000.00,1216800.00,238800.00,4105300.00,1700600.00,29.29,279,69.40
21559,Екатеринбург,Москва,2017-06-06 08:10:00.000 +0300,431000.00,950400.00,317200.00,5445200.00,1698600.00,23.78,313,77.86
28820,Пермь,Москва,2017-06-20 18:55:00.000 +0300,175000.00,1263600.00,258700.00,4109700.00,1697300.00,29.23,276,68.66
60664,Сочи,Москва,2017-08-14 18:15:00.000 +0300,294700.00,1064000.00,334600.00,5264100.00,1693300.00,24.34,305,75.87
60699,Сочи,Москва,2017-07-04 18:15:00.000 +0300,210500.00,1148000.00,334600.00,5267100.00,1693100.00,24.33,301,74.88
6894,Москва,Пермь,2017-08-10 11:00:00.000 +0300,280000.00,1053000.00,358200.00,4115800.00,1691200.00,29.12,286,71.14
28864,Пермь,Москва,2017-06-10 18:55:00.000 +0300,245000.00,1287000.00,159200.00,4113600.00,1691200.00,29.13,277,68.91
28872,Пермь,Москва,2017-07-13 18:55:00.000 +0300,175000.00,1134900.00,378100.00,4117900.00,1688000.00,29.07,281,69.90
6937,Москва,Пермь,2017-07-14 11:00:00.000 +0300,210000.00,1216800.00,258700.00,4118200.00,1685500.00,29.04,279,69.40
6910,Москва,Пермь,2017-06-02 11:00:00.000 +0300,245000.00,1181700.00,258700.00,4119400.00,1685400.00,29.03,281,69.90
15327,Москва,Сочи,2017-07-12 17:05:00.000 +0300,336800.00,966000.00,382400.00,5276400.00,1685200.00,24.21,309,76.87
21600,Екатеринбург,Москва,2017-08-04 08:10:00.000 +0300,129300.00,1238400.00,317200.00,5457500.00,1684900.00,23.59,300,74.63
60695,Сочи,Москва,2017-07-15 18:15:00.000 +0300,210500.00,1204000.00,262900.00,5278600.00,1677400.00,24.11,300,74.63
15344,Москва,Сочи,2017-07-04 17:05:00.000 +0300,421000.00,1064000.00,191200.00,5282600.00,1676200.00,24.09,308,76.62
28886,Пермь,Москва,2017-06-11 18:55:00.000 +0300,210000.00,1146600.00,318400.00,4128700.00,1675000.00,28.86,282,70.15
28919,Пермь,Москва,2017-06-02 18:55:00.000 +0300,245000.00,1146600.00,278600.00,4135700.00,1670200.00,28.77,283,70.40
10523,Москва,Екатеринбург,2017-07-14 12:50:00.000 +0300,344800.00,1080000.00,244000.00,5473600.00,1668800.00,23.36,309,76.87
6964,Москва,Пермь,2017-06-08 11:00:00.000 +0300,315000.00,1053000.00,298500.00,4139400.00,1666500.00,28.70,288,71.64
6935,Москва,Пермь,2017-07-10 11:00:00.000 +0300,210000.00,1076400.00,378100.00,4138100.00,1664500.00,28.69,285,70.90
28847,Пермь,Москва,2017-07-14 18:55:00.000 +0300,210000.00,1134900.00,318400.00,4143700.00,1663300.00,28.64,283,70.40
28877,Пермь,Москва,2017-08-02 18:55:00.000 +0300,245000.00,1099800.00,318400.00,4138300.00,1663200.00,28.67,285,70.90
6913,Москва,Пермь,2017-07-17 11:00:00.000 +0300,280000.00,1123200.00,258700.00,4142900.00,1661900.00,28.63,285,70.90
28876,Пермь,Москва,2017-06-28 18:55:00.000 +0300,315000.00,1006200.00,338300.00,4143100.00,1659500.00,28.60,290,72.14
21570,Екатеринбург,Москва,2017-06-13 08:10:00.000 +0300,387900.00,1123200.00,146400.00,5487700.00,1657500.00,23.20,309,76.87
6890,Москва,Пермь,2017-07-01 11:00:00.000 +0300,350000.00,1041300.00,258700.00,4157000.00,1650000.00,28.41,290,72.14
536,Москва,Новосибирск,2017-08-09 11:05:00.000 +0300,502200.00,1004400.00,142200.00,12205000.00,1648800.00,11.90,357,88.81
28831,Пермь,Москва,2017-06-17 18:55:00.000 +0300,245000.00,1041300.00,358200.00,4157000.00,1644500.00,28.35,288,71.64
21647,Екатеринбург,Москва,2017-07-23 08:10:00.000 +0300,129300.00,1094400.00,414800.00,5503900.00,1638500.00,22.94,306,76.12
15348,Москва,Сочи,2017-08-12 17:05:00.000 +0300,378900.00,924000.00,334600.00,5322700.00,1637500.00,23.53,313,77.86
19522,Новосибирск,Москва,2017-06-17 11:50:00.000 +0300,334800.00,1060200.00,237000.00,12224600.00,1632000.00,11.78,355,88.31
